image_key,image_id_x,dataset_x,sha256,perceptual_hash,image_id_y,dataset_y,image_path,processed_path,model_split,manual_decision,action
eyepacs__ebe957d37f59ce13,15991_right,eyepacs,f0e4d839b0cee2f183fabfe6f350eb1ea6cdbe3051b528ae1a1b2809da8067ad,7070f0f8f8f07070,15991_right,eyepacs,data/raw/eyepacs/data/15991_right.jpeg,data/processed/images/eyepacs/eyepacs__ebe957d37f59ce13.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__6609bc320a5987e8,15982_right,eyepacs,ad6fac98915bf0d551ac0aa6fd52d14ba698987abb9ce4bf094a4a15b6dd1c4b,7070f0f8f8f07070,15982_right,eyepacs,data/raw/eyepacs/data/15982_right.jpeg,data/processed/images/eyepacs/eyepacs__6609bc320a5987e8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__3b67be8291f08f2e,15979_right,eyepacs,13403aedfe29349344faae66d30557d3dc160fa4d8d340c74fcde18bfed0265a,7070f0f8f8f07070,15979_right,eyepacs,data/raw/eyepacs/data/15979_right.jpeg,data/processed/images/eyepacs/eyepacs__3b67be8291f08f2e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__87dc7d6dad0cfd01,15817_right,eyepacs,a334c7c186bcafeb603e596328d8b3ccf22c653ce78bba9743422d380bfa0919,7070f0f8f8f07070,15817_right,eyepacs,data/raw/eyepacs/data/15817_right.jpeg,data/processed/images/eyepacs/eyepacs__87dc7d6dad0cfd01.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__51a7071b64d58859,32200_right,eyepacs,9445cf3f2fc94fdea6c17dfbdb3695623f4db9dc7eb3cd4c8c4f81ede34c4ffb,7070f0f8f8f07070,32200_right,eyepacs,data/raw/eyepacs/data/32200_right.jpeg,data/processed/images/eyepacs/eyepacs__51a7071b64d58859.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__bc2c1e464fab7549,1043_right,eyepacs,2ae6d7526e75329621f63d9b2edcd14eb9f039aba33f4f8a4bdcbb86d65e8e8f,7070f0f8f8f07070,1043_right,eyepacs,data/raw/eyepacs/data/1043_right.jpeg,data/processed/images/eyepacs/eyepacs__bc2c1e464fab7549.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__6f1e01a432247c9d,8153_right,eyepacs,6592b55d519c075b0106d0bb83e684eb26b4d3df276478eb5769784d62705e28,7070f0f8f8f07070,8153_right,eyepacs,data/raw/eyepacs/data/8153_right.jpeg,data/processed/images/eyepacs/eyepacs__6f1e01a432247c9d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__04fdd70083c16387,8000_right,eyepacs,2adb45b1e6f1a27af02b3bcc67d4bb516a7ef5b592a99c018d93b85b12ffc2c3,7070f0f8f8f07070,8000_right,eyepacs,data/raw/eyepacs/data/8000_right.jpeg,data/processed/images/eyepacs/eyepacs__04fdd70083c16387.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__28cefe48a39b9dbb,31981_right,eyepacs,515e59d7d3eb9ce6a6a2e44295ff60214e9477fe319ce9cfe77ac47eba230ee6,7070f0f8f8f07070,31981_right,eyepacs,data/raw/eyepacs/data/31981_right.jpeg,data/processed/images/eyepacs/eyepacs__28cefe48a39b9dbb.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__cf183b17fa9d2b92,31584_right,eyepacs,4fca57122e34a844fbcef57bf13ef157b9e00a8efa0cb17afe58d88b97675b38,7070f0f8f8f07070,31584_right,eyepacs,data/raw/eyepacs/data/31584_right.jpeg,data/processed/images/eyepacs/eyepacs__cf183b17fa9d2b92.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__117b82cd500095a8,8126_right,eyepacs,6692ea0642fb7f4f75f6d4391331939513a95f627424f1d9ada8d58654a6c3be,7070f0f8f8f07070,8126_right,eyepacs,data/raw/eyepacs/data/8126_right.jpeg,data/processed/images/eyepacs/eyepacs__117b82cd500095a8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__bf29041cc2b94d5d,32146_right,eyepacs,158f0bab49d9590695a6c731842d9b805bdf97594ffbef5e7de3ab1345fea2ce,7070f0f8f8f07070,32146_right,eyepacs,data/raw/eyepacs/data/32146_right.jpeg,data/processed/images/eyepacs/eyepacs__bf29041cc2b94d5d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f48e8fbf3912357f,15942_left,eyepacs,3730f1fe367cea2829dff40b5aa85c6ab302a4c6c09e7058b443a81bae7b3f5b,7070f0f8f8f07070,15942_left,eyepacs,data/raw/eyepacs/data/15942_left.jpeg,data/processed/images/eyepacs/eyepacs__f48e8fbf3912357f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__38ee325c2d76c6b0,10548_right,eyepacs,d863429dd6f64eeb5610955b8da9621a81e52cf30bb45bc4dbc85cb3070212c5,7070f0f8f8f07070,10548_right,eyepacs,data/raw/eyepacs/data/10548_right.jpeg,data/processed/images/eyepacs/eyepacs__38ee325c2d76c6b0.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__c1f54b37dedfc561,15916_right,eyepacs,f730a4ab15d70c8504e61e64744690ab109f94d2fd71955db6338dcc22e87294,7070f0f8f8f07070,15916_right,eyepacs,data/raw/eyepacs/data/15916_right.jpeg,data/processed/images/eyepacs/eyepacs__c1f54b37dedfc561.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__26911b5f72645795,15879_right,eyepacs,d77fa11442e3985b32dab1c39916e7d4d7f452718ab617070d5445cd61b9e85f,7070f0f8f8f07070,15879_right,eyepacs,data/raw/eyepacs/data/15879_right.jpeg,data/processed/images/eyepacs/eyepacs__26911b5f72645795.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__66d299b5de118a38,32057_right,eyepacs,06a4eee48b68e99d263375b56de359d3ce3dbf5e3030c40c62b7b09e5848f794,7070f0f8f8f07070,32057_right,eyepacs,data/raw/eyepacs/data/32057_right.jpeg,data/processed/images/eyepacs/eyepacs__66d299b5de118a38.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__baa3c919f10823c2,9925_right,eyepacs,00d39c79451513a72f0b370ebbb795ef4fb2500b81c3ea17ffd0c3735e61cff7,7070f0f8f8f07070,9925_right,eyepacs,data/raw/eyepacs/data/9925_right.jpeg,data/processed/images/eyepacs/eyepacs__baa3c919f10823c2.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__2f425e4344c38ddb,32059_right,eyepacs,f3c10cd338952d949b6d997252aae23a9f0aa9ddb52c887fed1bba93250cf692,7070f0f8f8f07070,32059_right,eyepacs,data/raw/eyepacs/data/32059_right.jpeg,data/processed/images/eyepacs/eyepacs__2f425e4344c38ddb.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__0e65111ae1f8257d,22994_right,eyepacs,17705ddb10a306e998d729ebfbb8d7b15d35a44ebed5439c0a9cf91de753b689,7070f0f8f8f07070,22994_right,eyepacs,data/raw/eyepacs/data/22994_right.jpeg,data/processed/images/eyepacs/eyepacs__0e65111ae1f8257d.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__cbf6d6ab0db203a3,10568_right,eyepacs,aba1bd742bf24ba2a9e0cba534d25762ab5e485a8bfcbedafdf12dfcd1d58e8e,7070f0f8f8f07070,10568_right,eyepacs,data/raw/eyepacs/data/10568_right.jpeg,data/processed/images/eyepacs/eyepacs__cbf6d6ab0db203a3.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__4f897ef91fd27b75,32098_right,eyepacs,09f5d51bdfe2976630d60bb444becc0d7df238621811f0a6cda8f0371cefbe27,7070f0f8f8f07070,32098_right,eyepacs,data/raw/eyepacs/data/32098_right.jpeg,data/processed/images/eyepacs/eyepacs__4f897ef91fd27b75.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__a9652630a18fba50,32137_right,eyepacs,50116a3256583ceaaa92e2795d81320369a740998f2f63866a07265d8f5211cb,7070f0f8f8f07070,32137_right,eyepacs,data/raw/eyepacs/data/32137_right.jpeg,data/processed/images/eyepacs/eyepacs__a9652630a18fba50.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__eb44db0ab93792b4,31938_right,eyepacs,88be16062de490feebb834a51d8d438149a59077f4b76979d4c271a32cb6944f,7070f0f8f8f07070,31938_right,eyepacs,data/raw/eyepacs/data/31938_right.jpeg,data/processed/images/eyepacs/eyepacs__eb44db0ab93792b4.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__69bf6bf5c33421ed,9895_right,eyepacs,2a1c08c39b02c013157c22e67349a6f57a093a4502b46c8668047207e0e42ec5,7070f0f8f8f07070,9895_right,eyepacs,data/raw/eyepacs/data/9895_right.jpeg,data/processed/images/eyepacs/eyepacs__69bf6bf5c33421ed.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__3fd05d41ee07b5fd,32216_right,eyepacs,6c822a84310a0e5f3e84a91a7f77a3dc519c198ed9cff6d2e2cfa442cbdf4ef0,7070f0f8f8f07070,32216_right,eyepacs,data/raw/eyepacs/data/32216_right.jpeg,data/processed/images/eyepacs/eyepacs__3fd05d41ee07b5fd.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__68a05b43dfbd7da8,22984_right,eyepacs,0f7faa4a580d3e51777dff35b359a051554c80dc9578e6444ee547f1be428507,7070f0f8f8f07070,22984_right,eyepacs,data/raw/eyepacs/data/22984_right.jpeg,data/processed/images/eyepacs/eyepacs__68a05b43dfbd7da8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__140201b64b3ab34f,31629_right,eyepacs,f5b8d4578d0f11a45b9f612b86794ac0ce7bd41d86ac270e3635d8b48f3c5d2d,7070f0f8f8f07070,31629_right,eyepacs,data/raw/eyepacs/data/31629_right.jpeg,data/processed/images/eyepacs/eyepacs__140201b64b3ab34f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__fb71ab9c3bb62cf4,32357_right,eyepacs,163fedf7a71137d62978fc4812d99829a63637fccea8dee4a00f86447b051074,7070f0f8f8f07070,32357_right,eyepacs,data/raw/eyepacs/data/32357_right.jpeg,data/processed/images/eyepacs/eyepacs__fb71ab9c3bb62cf4.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__d12c6f074e0019e9,715_right,eyepacs,d88c903173894a51707d8dbff9eb14ade7163b060510a7b2d990cd525c72e2cd,7070f0f8f8f07070,715_right,eyepacs,data/raw/eyepacs/data/715_right.jpeg,data/processed/images/eyepacs/eyepacs__d12c6f074e0019e9.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__cdb5a8a7fbac5968,24279_right,eyepacs,1f1f48ba0b5a792b6689e5f42997d05a1df193da03607a60b62be10828bd9606,7070f0f8f8f07070,24279_right,eyepacs,data/raw/eyepacs/data/24279_right.jpeg,data/processed/images/eyepacs/eyepacs__cdb5a8a7fbac5968.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__5a6644fba43d088a,15661_right,eyepacs,f1434d6cb66ddc6e0a0e5ce16d371ccf8cdaaf92a1fb1bfa0d5f55f0b19556b7,7070f0f8f8f07070,15661_right,eyepacs,data/raw/eyepacs/data/15661_right.jpeg,data/processed/images/eyepacs/eyepacs__5a6644fba43d088a.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__1f8c8b20500f2680,31687_right,eyepacs,dc09f67120043f35b115b1cabee6e80b5088205c4811a2e076c168c23756e535,7070f0f8f8f07070,31687_right,eyepacs,data/raw/eyepacs/data/31687_right.jpeg,data/processed/images/eyepacs/eyepacs__1f8c8b20500f2680.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__ddf49662a0cba88f,9592_right,eyepacs,18dd38fdaf0346d9b0fdb85e9aa078b66c5624e748a22490ab698283b3c99bf3,7070f0f8f8f07070,9592_right,eyepacs,data/raw/eyepacs/data/9592_right.jpeg,data/processed/images/eyepacs/eyepacs__ddf49662a0cba88f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__d4d1fe883fffbb5c,15683_right,eyepacs,19a1305fe6f5966583f8aab333abf48c8be44aa99d25388473d71096f7f454c8,7070f0f8f8f07070,15683_right,eyepacs,data/raw/eyepacs/data/15683_right.jpeg,data/processed/images/eyepacs/eyepacs__d4d1fe883fffbb5c.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__feb098bafeaf39f1,16149_right,eyepacs,1121cf28ca604ee8c4d270b9b4ef58d6ce94514392b8b5ed52516a10f5031a79,7070f0f8f8f07070,16149_right,eyepacs,data/raw/eyepacs/data/16149_right.jpeg,data/processed/images/eyepacs/eyepacs__feb098bafeaf39f1.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__aa477ab645e1ac0b,9148_right,eyepacs,cbcb0623dbac9f0ed982db9d877f140f83b623736f840e4247733034e7d26b44,7070f0f8f8f07070,9148_right,eyepacs,data/raw/eyepacs/data/9148_right.jpeg,data/processed/images/eyepacs/eyepacs__aa477ab645e1ac0b.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__737539e77db6bedf,15763_right,eyepacs,766c43a3aefbddc79b1452fce01c30bc7a96a4c7079615165e4835a7b1e16b1c,7070f0f8f8f07070,15763_right,eyepacs,data/raw/eyepacs/data/15763_right.jpeg,data/processed/images/eyepacs/eyepacs__737539e77db6bedf.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__016c9444a925c66f,15994_right,eyepacs,a2ce3fb2ca9182805b8f7df79a27e9b9009a190a84e29ae48b8bfd7f7db31e5d,7070f0f8f8f07070,15994_right,eyepacs,data/raw/eyepacs/data/15994_right.jpeg,data/processed/images/eyepacs/eyepacs__016c9444a925c66f.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__243163a6b131de91,3174_right,eyepacs,7694cad59d71c979e1b7c94082d33881344d137c41346b2f0ea1baf51eccd820,7070f0f8f8f07070,3174_right,eyepacs,data/raw/eyepacs/data/3174_right.jpeg,data/processed/images/eyepacs/eyepacs__243163a6b131de91.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__421c00e9f837bb2e,24270_right,eyepacs,75ac2c69f3c270dc6293be2dea42017722fafb9af02ce16ddcded39c6850f435,7070f0f8f8f07070,24270_right,eyepacs,data/raw/eyepacs/data/24270_right.jpeg,data/processed/images/eyepacs/eyepacs__421c00e9f837bb2e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__1e8d71ac19a62455,7158_right,eyepacs,8f41717d1bf9d4e93b726476f329a85b8bb280aaee606475bc931d5fd1b02207,7070f0f8f8f07070,7158_right,eyepacs,data/raw/eyepacs/data/7158_right.jpeg,data/processed/images/eyepacs/eyepacs__1e8d71ac19a62455.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__a508f431024de016,31763_right,eyepacs,8e8ac8628d3ee696a21edd828b6b6a8c0a74d67727f7df5702afec17a815a775,7070f0f8f8f07070,31763_right,eyepacs,data/raw/eyepacs/data/31763_right.jpeg,data/processed/images/eyepacs/eyepacs__a508f431024de016.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__7701cb1ba218a404,11871_right,eyepacs,878ae6446c586542edd41ac4cc8a9c82c9b4adaf446231949ee85b8512e5955d,7070f0f8f8f07070,11871_right,eyepacs,data/raw/eyepacs/data/11871_right.jpeg,data/processed/images/eyepacs/eyepacs__7701cb1ba218a404.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__3ca5b89c0f04990d,10419_right,eyepacs,1792e7509fbce507892c2429c5d183e8e4900c98c66845a275a70db4cdb57fc9,7070f0f8f8f07070,10419_right,eyepacs,data/raw/eyepacs/data/10419_right.jpeg,data/processed/images/eyepacs/eyepacs__3ca5b89c0f04990d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__e65bd2de24fd61cd,31834_right,eyepacs,ddf5ac41d99d597934e8e59cc9a402accb5e6f878f98c19f4b9ef796372ff902,7070f0f8f8f07070,31834_right,eyepacs,data/raw/eyepacs/data/31834_right.jpeg,data/processed/images/eyepacs/eyepacs__e65bd2de24fd61cd.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__b11fe0279cfc01d6,24087_right,eyepacs,8ce53d24d543c9b5f40b4a761d0977d65addce90603fbf0acd35b50072db8619,7070f0f8f8f07070,24087_right,eyepacs,data/raw/eyepacs/data/24087_right.jpeg,data/processed/images/eyepacs/eyepacs__b11fe0279cfc01d6.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__68f804eba6e432b2,16049_right,eyepacs,8b823043f635b258bec5b0b55e54d8918d8a38fbf44bf1e47b778c56962d2a0a,7070f0f8f8f07070,16049_right,eyepacs,data/raw/eyepacs/data/16049_right.jpeg,data/processed/images/eyepacs/eyepacs__68f804eba6e432b2.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__36453fb291adb4bd,10660_right,eyepacs,c05b15bf5a4a6908f49519610128ede2f77aaa855992a62c9bc713d7ecfbe293,7070f0f8f8f07070,10660_right,eyepacs,data/raw/eyepacs/data/10660_right.jpeg,data/processed/images/eyepacs/eyepacs__36453fb291adb4bd.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__893a992c2006734a,24218_right,eyepacs,c5736c10f795acda8268da5b39831381032c2e46142957efb3d13903dec13404,7070f0f8f8f07070,24218_right,eyepacs,data/raw/eyepacs/data/24218_right.jpeg,data/processed/images/eyepacs/eyepacs__893a992c2006734a.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__721771a940b64de7,24045_right,eyepacs,7122d15743f201d911c1958ddb3e4f2f0159bf0c1a8b6906e6e4db2fb401377b,7070f0f8f8f07070,24045_right,eyepacs,data/raw/eyepacs/data/24045_right.jpeg,data/processed/images/eyepacs/eyepacs__721771a940b64de7.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__4680bfda45289d8b,31770_right,eyepacs,0872b7297f00a6ef81622f9e0c43ca3d903d5b20a0820e96cf3861cd9a28cbe9,7070f0f8f8f07070,31770_right,eyepacs,data/raw/eyepacs/data/31770_right.jpeg,data/processed/images/eyepacs/eyepacs__4680bfda45289d8b.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__ba1886d4d4c90b95,8093_right,eyepacs,6b2ec64f84148fed64b247c3ce528c30736b40f91729e38745d6064f9cb6b744,7070f0f8f8f87070,8093_right,eyepacs,data/raw/eyepacs/data/8093_right.jpeg,data/processed/images/eyepacs/eyepacs__ba1886d4d4c90b95.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__b2565246b52e32b3,44347_right,eyepacs,c24e75d85eddd4bff12d3cb59ce612b576eb2dcb930006534153cdf7ff89c47f,7070f0f8f8f87070,44347_right,eyepacs,data/raw/eyepacs/data/44347_right.jpeg,data/processed/images/eyepacs/eyepacs__b2565246b52e32b3.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__4fb95103003f9836,22765_right,eyepacs,65a92c78260dacf2959321a195bb6c0e7031adcefa789abf5b4fb42b6470ce50,7070f0f8f8f87070,22765_right,eyepacs,data/raw/eyepacs/data/22765_right.jpeg,data/processed/images/eyepacs/eyepacs__4fb95103003f9836.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__14fc89a15b32f6ab,39663_right,eyepacs,1efa8c9aec059731d76eaa67e4cc0befeda74cfb1a94b970501bb63067c1a4bb,7070f0f8f8f87070,39663_right,eyepacs,data/raw/eyepacs/data/39663_right.jpeg,data/processed/images/eyepacs/eyepacs__14fc89a15b32f6ab.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__36e3af6610de8204,21779_right,eyepacs,00ab6af20d2691244cd4d69a56135001b880e712ce8d2a47324a0cb9054f4fe9,7070f0f8f8f87070,21779_right,eyepacs,data/raw/eyepacs/data/21779_right.jpeg,data/processed/images/eyepacs/eyepacs__36e3af6610de8204.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__4984a5b9b76ae295,21857_right,eyepacs,e624467d6a7d884d694f95883d431aed1121781a32b36201b2bdd64dbc1cf9d8,7070f0f8f8f87070,21857_right,eyepacs,data/raw/eyepacs/data/21857_right.jpeg,data/processed/images/eyepacs/eyepacs__4984a5b9b76ae295.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__f37e13e773c4a7ed,44264_right,eyepacs,0bd3c800193fd6515cd39834d5ada499461abec40e992f4ff1c2022c63772c6b,7070f0f8f8f87070,44264_right,eyepacs,data/raw/eyepacs/data/44264_right.jpeg,data/processed/images/eyepacs/eyepacs__f37e13e773c4a7ed.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__2c38aa7b29c53679,22039_right,eyepacs,69d294ec28c506ece4049ae5d529d73a40a7cd771eed1e421e43d4a65d440a15,7070f0f8f8f87070,22039_right,eyepacs,data/raw/eyepacs/data/22039_right.jpeg,data/processed/images/eyepacs/eyepacs__2c38aa7b29c53679.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__156dbac2ef22c79b,4482_right,eyepacs,f7380b76276da4635a62306da819243f2a18dd10042a5858a731c7724b538a75,7070f0f8f8f87070,4482_right,eyepacs,data/raw/eyepacs/data/4482_right.jpeg,data/processed/images/eyepacs/eyepacs__156dbac2ef22c79b.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__8a1794cf28fe48aa,22810_right,eyepacs,3c9d57621060eb78283fd5e1eb13e56e2d1c32b2498b65bfadadc4a8adcc5b3b,7070f0f8f8f87070,22810_right,eyepacs,data/raw/eyepacs/data/22810_right.jpeg,data/processed/images/eyepacs/eyepacs__8a1794cf28fe48aa.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__411b5160e09d6d8e,21999_right,eyepacs,40f08233bb9ffcb7b7219f1b296d229a9b28fb3b81bbc744561289ede7db9453,7070f0f8f8f87070,21999_right,eyepacs,data/raw/eyepacs/data/21999_right.jpeg,data/processed/images/eyepacs/eyepacs__411b5160e09d6d8e.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__52e39e6e6e34f344,8221_right,eyepacs,6b97790bae2d122e840cd8fc6e25c0739d5e8c140540b5689161169a73c01cee,7070f0f8f8f87070,8221_right,eyepacs,data/raw/eyepacs/data/8221_right.jpeg,data/processed/images/eyepacs/eyepacs__52e39e6e6e34f344.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__e28379fd144b892d,40107_right,eyepacs,0adec60fb9d699b4c1e0bd8c55b235d0212f1d80d4385c5fa7e08f86a19c8e06,7070f0f8f8f87070,40107_right,eyepacs,data/raw/eyepacs/data/40107_right.jpeg,data/processed/images/eyepacs/eyepacs__e28379fd144b892d.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__9efb0045e74a21c0,21881_right,eyepacs,72980890767c97732b99888a14aeef92058eca1fd872c80367824197647dfd57,7070f0f8f8f87070,21881_right,eyepacs,data/raw/eyepacs/data/21881_right.jpeg,data/processed/images/eyepacs/eyepacs__9efb0045e74a21c0.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__8f405bc9daa41107,40284_right,eyepacs,87be9e1d0f0a43b1f29e95f47b4fb653a0c37254c40d8fc83285b5e5e38787ec,7070f0f8f8f87070,40284_right,eyepacs,data/raw/eyepacs/data/40284_right.jpeg,data/processed/images/eyepacs/eyepacs__8f405bc9daa41107.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__074c99318fe84b2a,2252_right,eyepacs,daf865ec6592bec4775354666063e139a3734cfe3a07055b4faae191b7df3961,7070f0f8f8f87070,2252_right,eyepacs,data/raw/eyepacs/data/2252_right.jpeg,data/processed/images/eyepacs/eyepacs__074c99318fe84b2a.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__c64493179d8b7019,39701_right,eyepacs,72565fe50b6a8ab41134d5397e3540c82c8bc739df009f5c614b594effe13298,7070f0f8f8f87070,39701_right,eyepacs,data/raw/eyepacs/data/39701_right.jpeg,data/processed/images/eyepacs/eyepacs__c64493179d8b7019.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__608c3fd41fe9d4d6,12187_right,eyepacs,8eaeab542e9beca865d598310addeb932cfeba70d67500216038c8068a366bbc,7070f0f8f8f87070,12187_right,eyepacs,data/raw/eyepacs/data/12187_right.jpeg,data/processed/images/eyepacs/eyepacs__608c3fd41fe9d4d6.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__04620b6d74b9f5b1,2297_right,eyepacs,881cb197e7bdeef8a851beca7a744397495a09ba830be43f7a0f213b8b845c33,7070f0f8f8f87070,2297_right,eyepacs,data/raw/eyepacs/data/2297_right.jpeg,data/processed/images/eyepacs/eyepacs__04620b6d74b9f5b1.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__12e89494bcd9da00,22863_right,eyepacs,89867e1c2036d8266f440ab434646aa0ef6d8059c263ea78d6efdd24e307a998,7070f0f8f8f87070,22863_right,eyepacs,data/raw/eyepacs/data/22863_right.jpeg,data/processed/images/eyepacs/eyepacs__12e89494bcd9da00.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__cec15f35ac7b569b,39713_right,eyepacs,bb26166018054a5888544191c5df601ad773d402f7bac23cad6f524295bb4352,7070f0f8f8f87070,39713_right,eyepacs,data/raw/eyepacs/data/39713_right.jpeg,data/processed/images/eyepacs/eyepacs__cec15f35ac7b569b.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__73dae56f3f6dbf65,23121_right,eyepacs,c56e45b61af452f35dbba2e6a8901258400eaaa2ab3a00b408856839427b06dc,7070f0f8f8f87070,23121_right,eyepacs,data/raw/eyepacs/data/23121_right.jpeg,data/processed/images/eyepacs/eyepacs__73dae56f3f6dbf65.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__9c6eaa9074540588,40029_right,eyepacs,075a958e2f90e5958ed9cbae33607a9e36668d6888066da97ae9794cfd3424a1,7070f0f8f8f87070,40029_right,eyepacs,data/raw/eyepacs/data/40029_right.jpeg,data/processed/images/eyepacs/eyepacs__9c6eaa9074540588.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__65d8dec8a05a1fe8,22873_right,eyepacs,bbd64e834a2bffce8a7236625b5fef181d2e025271061d34a90b0b09659aeb6d,7070f0f8f8f87070,22873_right,eyepacs,data/raw/eyepacs/data/22873_right.jpeg,data/processed/images/eyepacs/eyepacs__65d8dec8a05a1fe8.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__0afeb4c5da31cdaf,8246_right,eyepacs,0b283bd826de36fb5a234f24f96657a893249f578ad27269ad30eaf5ea9317ea,7070f0f8f8f87070,8246_right,eyepacs,data/raw/eyepacs/data/8246_right.jpeg,data/processed/images/eyepacs/eyepacs__0afeb4c5da31cdaf.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__4d34626381a6e85e,12214_right,eyepacs,e4a3eb4ee03076fb222f273af3912f8f3ce61d929f3c67e572473bb0589d6ca2,7070f0f8f8f87070,12214_right,eyepacs,data/raw/eyepacs/data/12214_right.jpeg,data/processed/images/eyepacs/eyepacs__4d34626381a6e85e.jpg,validation,not_reviewed,do_not_remove_automatically
eyepacs__0ab97a2070021901,22349_right,eyepacs,52e421ebc4811289aab27ae95d28e3a01bce91dde4fa7b88155e0b14906c9bcb,7070f0f8f8f87070,22349_right,eyepacs,data/raw/eyepacs/data/22349_right.jpeg,data/processed/images/eyepacs/eyepacs__0ab97a2070021901.jpg,train,not_reviewed,do_not_remove_automatically
eyepacs__6441abbf3f6b5273,12428_right,eyepacs,20451786469b4c014555c34289d25e344d66d8cd3715361fa4aece334888ec45,7070f0f8f8f87070,12428_right,eyepacs,data/raw/eyepacs/data/12428_right.jpeg,data/processed/images/eyepacs/eyepacs__6441abbf3f6b5273.jpg,train,not_reviewed,do_not_remove_automatically
